antonio.bennett,15:55:57.11,Thu 07/12/2018 
antonio.bennett,15:57:22.10,Thu 07/12/2018 
antonio.bennett,15:57:37.95,Thu 07/12/2018 
antonio.bennett,16:07:59.39,Thu 07/12/2018 
antonio.bennett,16:08:05.22,Thu 07/12/2018 
antonio.bennett,16:08:19.19,Thu 07/12/2018 
corey.nixon,16:08:26.57,Thu 07/12/2018 
antonio.bennett,16:08:33.21,Thu 07/12/2018 
antonio.bennett,16:08:45.70,Thu 07/12/2018 
antonio.bennett,16:08:57.86,Thu 07/12/2018 
corey.nixon,16:08:58.56,Thu 07/12/2018 
antonio.bennett,16:09:10.77,Thu 07/12/2018 
corey.nixon,16:14:59.98,Thu 07/12/2018 
corey.nixon,16:17:57.38,Thu 07/12/2018 
corey.nixon,16:20:24.88,Thu 07/12/2018 
corey.nixon,16:24:58.74,Thu 07/12/2018 
corey.nixon,16:28:37.69,Thu 07/12/2018 
corey.nixon,16:30:10.01,Thu 07/12/2018 
neil.stewart,16:46:33.81,Thu 07/12/2018 
danielle.mcintosh, 9:14:47.96,Fri 07/13/2018 
danielle.mcintosh, 9:15:07.09,Fri 07/13/2018 
Christopher.Tremblay,10:33:15.65,Fri 07/13/2018 
patrick.harrison,10:34:23.63,Fri 07/13/2018 
patrick.harrison,10:34:53.39,Fri 07/13/2018 
patrick.harrison,10:35:02.33,Fri 07/13/2018 
patrick.harrison,10:35:17.18,Fri 07/13/2018 
patrick.harrison,10:35:51.29,Fri 07/13/2018 
patrick.harrison,10:36:30.31,Fri 07/13/2018 
patrick.harrison,10:50:11.67,Fri 07/13/2018 
patrick.harrison,10:50:16.23,Fri 07/13/2018 
patrick.harrison,10:54:02.55,Fri 07/13/2018 
patrick.harrison,10:55:03.42,Fri 07/13/2018 
patrick.harrison,10:55:23.69,Fri 07/13/2018 
corey.nixon,11:20:52.29,Fri 07/13/2018 
corey.nixon,11:22:27.77,Fri 07/13/2018 
corey.nixon,11:23:08.28,Fri 07/13/2018 
corey.nixon,11:24:56.73,Fri 07/13/2018 
corey.nixon,11:30:33.85,Fri 07/13/2018 
corey.nixon,11:30:51.59,Fri 07/13/2018 
corey.nixon,11:35:43.45,Fri 07/13/2018 
patrick.harrison, 7:39:56.23,Mon 07/16/2018 
patrick.harrison, 7:40:04.62,Mon 07/16/2018 
patrick.harrison, 7:40:33.52,Mon 07/16/2018 
patrick.harrison, 7:40:38.02,Mon 07/16/2018 
patrick.harrison, 7:41:54.70,Mon 07/16/2018 
Christopher.Tremblay, 7:45:40.25,Mon 07/16/2018 
Christopher.Tremblay, 7:46:45.55,Mon 07/16/2018 
Christopher.Tremblay, 7:46:55.20,Mon 07/16/2018 
patrick.harrison, 7:48:20.85,Mon 07/16/2018 
patrick.harrison, 7:48:26.17,Mon 07/16/2018 
Christopher.Tremblay, 7:48:30.71,Mon 07/16/2018 
patrick.harrison, 7:48:41.85,Mon 07/16/2018 
patrick.harrison, 7:48:51.59,Mon 07/16/2018 
patrick.harrison, 7:49:02.40,Mon 07/16/2018 
Christopher.Tremblay, 7:52:25.63,Mon 07/16/2018 
Christopher.Tremblay, 7:52:38.09,Mon 07/16/2018 
Christopher.Tremblay, 7:52:39.56,Mon 07/16/2018 
Christopher.Tremblay, 7:54:47.72,Mon 07/16/2018 
Christopher.Tremblay, 7:54:49.67,Mon 07/16/2018 
Christopher.Tremblay, 7:54:55.68,Mon 07/16/2018 
Christopher.Tremblay, 7:55:06.56,Mon 07/16/2018 
patrick.harrison, 7:55:11.43,Mon 07/16/2018 
Christopher.Tremblay, 7:55:13.52,Mon 07/16/2018 
patrick.harrison, 7:55:21.99,Mon 07/16/2018 
patrick.harrison, 7:55:48.22,Mon 07/16/2018 
patrick.harrison, 7:56:40.75,Mon 07/16/2018 
patrick.harrison, 7:57:06.39,Mon 07/16/2018 
Christopher.Tremblay, 7:57:29.36,Mon 07/16/2018 
Christopher.Tremblay, 7:57:37.78,Mon 07/16/2018 
patrick.harrison, 8:00:06.66,Mon 07/16/2018 
patrick.harrison, 8:00:15.89,Mon 07/16/2018 
patrick.harrison, 8:00:55.56,Mon 07/16/2018 
Christopher.Tremblay, 8:01:53.88,Mon 07/16/2018 
Christopher.Tremblay, 8:01:59.66,Mon 07/16/2018 
patrick.harrison, 8:02:27.59,Mon 07/16/2018 
Christopher.Tremblay, 8:02:45.27,Mon 07/16/2018 
Christopher.Tremblay, 8:02:52.38,Mon 07/16/2018 
Christopher.Tremblay, 8:04:13.22,Mon 07/16/2018 
Christopher.Tremblay, 8:04:19.90,Mon 07/16/2018 
Christopher.Tremblay, 8:04:38.50,Mon 07/16/2018 
Christopher.Tremblay, 8:04:50.26,Mon 07/16/2018 
patrick.harrison, 8:05:20.43,Mon 07/16/2018 
patrick.harrison, 8:05:23.44,Mon 07/16/2018 
patrick.harrison, 8:06:26.71,Mon 07/16/2018 
patrick.harrison, 8:06:31.21,Mon 07/16/2018 
Christopher.Tremblay, 8:06:38.15,Mon 07/16/2018 
Christopher.Tremblay, 8:06:47.26,Mon 07/16/2018 
Christopher.Tremblay, 8:06:57.90,Mon 07/16/2018 
Christopher.Tremblay, 8:07:33.82,Mon 07/16/2018 
Christopher.Tremblay, 8:07:44.68,Mon 07/16/2018 
Christopher.Tremblay, 8:07:51.97,Mon 07/16/2018 
Christopher.Tremblay, 8:07:58.54,Mon 07/16/2018 
patrick.harrison, 8:09:29.14,Mon 07/16/2018 
patrick.harrison, 8:09:41.47,Mon 07/16/2018 
patrick.harrison, 8:10:27.66,Mon 07/16/2018 
patrick.harrison, 8:11:06.16,Mon 07/16/2018 
patrick.harrison, 8:16:51.96,Mon 07/16/2018 
patrick.harrison, 8:17:00.06,Mon 07/16/2018 
patrick.harrison, 8:18:04.74,Mon 07/16/2018 
patrick.harrison, 8:18:13.94,Mon 07/16/2018 
